city,country,lat,lng
Port Harcourt,NG,4.8242,7.0336
Fushun,CN,41.881,123.957
Tainan,TW,22.9833,120.1833
Pingliang,CN,35.5424,106.6649
Siping,CN,43.1668,124.3506
San Juan,PR,18.3985,-66.061
Pingxiang,CN,27.659,113.887
Bhopal,IN,23.2599,77.4126
Mosul,IQ,36.3667,43.1167
Diyarbakir,TR,37.91,40.24
Lubumbashi,CD,-11.6647,27.4794
Benin City,NG,6.3333,5.6222
Curitiba,BR,-25.4297,-49.2719
San Jose,US,37.3012,-121.848
Shuyangzha,CN,34.1299,118.7734
Adana,TR,37.0,35.3213
Quito,EC,-0.22,-78.5125
Agra,IN,27.18,78.02
Peyanvilai,IN,8.9,77.9833
Lusaka,ZM,-15.4167,28.2833
Indianapolis,US,39.7771,-86.1458
Hyderabad City,PK,25.3792,68.3683
Pimpri-Chinchwad,IN,18.6186,73.8037
Maracay,VE,10.2469,-67.5961
Masqat,OM,23.614,58.5911
Montevideo,UY,-34.9056,-56.1842
Pittsburgh,US,40.4397,-79.9763
Cincinnati,US,39.1413,-84.506
Manhattan,US,40.7834,-73.9662
Kansas City,US,39.1238,-94.5541
Budapest,HU,47.4983,19.0408
Patna,IN,25.594,85.1376
Kampala,UG,0.3136,32.5811
Beihai,CN,21.481,109.12
Sanzhou,CN,30.82,108.4
Cleveland,US,41.4764,-81.6805
Conakry,GN,9.5092,-13.7122
Ximeicun,CN,24.9612,118.3849
Caloocan City,PH,14.65,120.97
Ecatepec,MX,19.6097,-99.06
Yushan,CN,31.322,120.985
Fuxin,CN,42.022,121.67
Novosibirsk,RU,55.05,82.95
Bilaspur,IN,22.09,82.15
Semarang,ID,-6.99,110.4225
Jingdezhen,CN,29.2917,117.1986
Ludhiana,IN,30.91,75.85
Liaoyang,CN,41.279,123.176
Jiangyin,CN,31.839,120.295
Valencia,ES,39.47,-0.3764
Shuozhou,CN,39.3317,112.4329
Leon de los Aldama,MX,21.1167,-101.6833
Columbus,US,39.9862,-82.9855
Puebla,MX,19.0333,-98.1833
Bien Hoa,VN,10.95,106.8167
Chengtangcun,CN,35.0833,117.15
Yopougon,CI,5.3748,-4.0867
Hebi,CN,35.748,114.297
Shiraz,IR,29.61,52.5425
Dushanbe,TJ,38.5367,68.78
Madurai,IN,9.9252,78.1198
Huzhou,CN,30.8925,120.0875
Harare,ZW,-17.8292,31.0522
Tabriz,IR,38.0817,46.2992
Jamshedpur,IN,22.7925,86.1842
Baicheng,CN,45.62,122.838
San Jose,CR,9.9325,-84.08
Shaoyang,CN,32.912,119.8526
San Salvador,SV,13.6989,-89.1914
Palembang,ID,-2.9861,104.7556
Kawasaki,JP,35.5167,139.7
Kobe,JP,34.69,135.1956
Jiaxing,CN,30.747,120.756
Zhangjiajie,CN,29.117,110.479
Baiyin,CN,36.5451,104.1389
Guiping,CN,23.4,110.0833
Changshu,CN,31.656,120.753
Jixi,CN,45.295,130.969
Xushan,CN,30.1667,121.2333
Lome,TG,6.1308,1.2153
Niamey,NE,13.515,2.1175
Gwangju,KR,35.1653,126.8486
Recife,BR,-8.0539,-34.8808
Nasik,IN,19.9975,73.7898
Abu Dhabi,AE,24.4667,54.3667
Onitsha,NG,6.1667,6.7833
Amsterdam,NL,52.3728,4.8936
Vijayawada,IN,16.5193,80.6305
Zapopan,MX,20.7167,-103.4
Daejeon,KR,36.35,127.385
Bronx,US,40.8501,-73.8662
Auckland,NZ,-36.8492,174.7653
Yekaterinburg,RU,56.8356,60.6128
Wuwei,CN,37.929,102.638
Jinhua,CN,29.079,119.647
Kyoto,JP,35.0117,135.7683
Pizhou,CN,34.398,117.89
Yangshe,CN,31.8767,120.556
Dakar,SN,14.6726,-17.432
Charlotte,US,35.2083,-80.8303
Yucheng,CN,30.01,103.0415
Kayseri,TR,38.7225,35.4875
Virginia Beach,US,36.7335,-76.0435
Rui'an,CN,27.7833,120.625
Muscat,OM,23.6139,58.5922
Kharkiv,UA,49.9925,36.2311
Pointe-Noire,CG,-4.7975,11.8503
Medina,SA,24.47,39.61
Sangereng,ID,-6.2889,106.7181
Faridabad,IN,28.4211,77.3078
Sofia,BG,42.6979,23.3217
Ulaanbaatar,MN,47.9214,106.9055
Adelaide,AU,-34.9275,138.6
Prague,CZ,50.0875,14.4214
Wenling,CN,28.3667,121.3667
Copenhagen,DK,55.6805,12.5615
Najafgarh,IN,28.6125,76.9847
Lianjiang,CN,21.7333,110.2833
Helsinki,FI,60.1708,24.9375
Samsun,TR,41.2903,36.3336
Milan,IT,45.4669,9.19
Antalya,TR,36.8874,30.7075
Santiago,DO,19.4572,-70.6889
Chizhou,CN,30.6654,117.4916
Makassar,ID,-5.1331,119.4136
Porto Alegre,BR,-30.0328,-51.23
Huangshan,CN,29.7149,118.3376
Gaozhou,CN,21.9244,110.8422
Barranquilla,CO,10.9833,-74.8019
Al Basrah,IQ,30.515,47.81
Benxi,CN,41.3039,123.7649
Saitama,JP,35.8614,139.6456
Ahvaz,IR,31.3047,48.6783
Guarulhos,BR,-23.4667,-46.5333
Leizhou,CN,20.9143,110.0967
Juarez,MX,31.745,-106.485
Mandalay,MM,21.9831,96.0844
Yangquan,CN,37.8571,113.5804
Fuqing,CN,25.7167,119.3833
Xintai,CN,35.909,117.768
Wusong,CN,30.945,117.811
Tongling,CN,30.9456,117.8114
Calgary,CA,51.05,-114.0667
Meerut,IN,28.98,77.71
Jacksonville,US,30.3322,-81.6749
Kuaidamao,CN,41.7283,125.9397
Huazhou,CN,21.664,110.6396
Milwaukee,US,43.0642,-87.9675
Wuzhong,CN,37.9978,106.1986
Belem,BR,-1.4558,-48.5039
Cacuaco,AO,-8.8053,13.2444
Rosario,AR,-32.9575,-60.6394
Tangier,MA,35.7767,-5.8039
Antananarivo,MG,-18.91,47.525
Canagatan,PH,18.0,121.8
Soweto,ZA,-26.2678,27.8585
Providence,US,41.823,-71.4187
Xiantao,CN,30.328,113.443
Jabalpur,IN,23.1667,79.9333
Huaiyin,CN,33.5819,119.028
Yutan,CN,28.278,112.552
Kazan,RU,55.7964,49.1089
Bagam,ID,1.13,104.0531
Dayan,CN,26.8552,100.2259
Comayaguela,HN,14.098,-87.21
Brussels,BE,50.8467,4.3525
Laiwu,CN,36.1833,117.6667
Huazhou,CN,32.688,112.087
Sharjah,AE,25.3575,55.3908
Kalyan,IN,19.24,73.13
Rucheng,CN,32.246,120.591
Barquisimeto,VE,10.0636,-69.3347
Yongcheng,CN,33.9299,116.45
Sumedang,ID,-6.84,107.9208
Can Tho,VN,10.0333,105.7833
Suwon,KR,37.2667,127.0167
Yiwu,CN,29.3069,120.0753
Vasai-Virar,IN,19.47,72.8
Campinas,BR,-22.9009,-47.0573
Dadukou,CN,26.5824,101.7184
Lingcheng,CN,22.708,110.354
Shuangyashan,CN,46.6762,131.1416
Nizhniy Novgorod,RU,56.3269,44.0075
Panipat,IN,29.3875,76.97
Qom,IR,34.64,50.8764
Mombasa,KE,-4.05,39.6667
Hargeysa,SO,9.56,44.065
Baidoa,SO,3.1167,43.65
Varanasi,IN,25.3189,83.0128
Hiroshima,JP,34.3914,132.4519
Chiang Mai,TH,18.7953,98.9986
Belgrade,RS,44.8178,20.4569
Maiduguri,NG,11.8372,13.1542
Kalleli,IN,9.2807,76.8697
Batam Centre,ID,1.1272,104.0556
Pingdu,CN,36.7769,119.9884
Rongcheng,CN,26.218,104.103
Mbandaka,CD,0.0478,18.2558
Xinyu,CN,27.8186,114.9167
Doha,QA,25.2867,51.5333
Shymkent,KZ,42.3167,69.5958
Tripoli,LY,32.8872,13.1914
Srinagar,IN,34.09,74.79
Nashville,US,36.1715,-86.7842
Chelyabinsk,RU,55.1547,61.3758
Aurangabad,IN,19.88,75.32
Cilacap,ID,-7.7167,109.017
Xinhualu,CN,34.3964,113.7402
Salt Lake City,US,40.7776,-111.9311
Guankou,CN,28.1637,113.6433
Bandar Lampung,ID,-5.45,105.2667
Dhanbad,IN,23.7998,86.4305
Nay Pyi Taw,MM,19.7475,96.115
Aba,NG,5.1167,7.3667
Jingling,CN,30.664,113.167
Zhuji,CN,29.7167,120.2333
Tegucigalpa,HN,14.1057,-87.204
Kigali,RW,-1.9536,30.0606
Samara,RU,53.2028,50.1408
Yingtan,CN,28.2721,117.0395
Edmonton,CA,53.5344,-113.4903
Raleigh,US,35.8324,-78.6429
Bishkek,KG,42.8667,74.5667
Bujumbura,BI,-3.3833,29.3667
Guyuan,CN,36.01,106.257
Leiyang,CN,26.4223,112.8598
Krasnodar,RU,45.0333,38.9667
Rostov,RU,47.2225,39.71
Maputo,MZ,-25.9153,32.5764
Bukavu,CD,-2.5061,28.8608
Amritsar,IN,31.64,74.86
Shagamu,NG,6.8333,3.65
Aligarh,IN,27.88,78.08
Zhangye,CN,38.9248,100.4499
Ufa,RU,54.7261,55.9475
Santo Domingo,DO,18.4764,-69.8933
Ulsan,KR,35.55,129.3167
Rongcheng,CN,29.8402,112.9048
Tbilisi,GE,41.7225,44.7925
Guwahati,IN,26.1722,91.7458
Fes,MA,34.0433,-5.0033
Yingchuan,CN,34.142,113.489
Ninh Binh,VN,20.25,105.8333
Yerevan,AM,40.1814,44.5144
Mwanza,TZ,-2.5167,32.9
Omsk,RU,54.9833,73.3667
Mexicali,MX,32.6633,-115.4678
Sevilla,ES,37.39,-5.99
Ikare,NG,7.5167,5.75
Dingzhou,CN,38.516,114.99
Tamale,GH,9.4075,-0.8533
Yuyao,CN,30.05,121.15
Goiania,BR,-16.6806,-49.2564
Krasnoyarsk,RU,56.0089,92.8719
Cologne,DE,50.9364,6.9528
Ubungo,TZ,-6.7889,39.2056
Yicheng,CN,31.36,119.815
Richmond,US,37.5295,-77.4756
Kisangani,CD,0.5167,25.2
Ezhou,CN,30.3914,114.8949
Astana,KZ,51.1472,71.4222
Zhufeng,CN,36.0,119.4167
Nezahualcoyotl,MX,19.4081,-99.0186
Nouakchott,MR,18.0858,-15.9785
Haora,IN,22.58,88.3294
Tongjin,KR,37.2333,127.2
Ranchi,IN,23.36,85.33
Ciudad Nezahualcoyotl,MX,19.4006,-99.0148
Gwalior,IN,26.2125,78.1775
Ottawa,CA,45.4247,-75.695
Haicheng,CN,40.8824,122.6852
Jianguang,CN,28.1958,115.7833
Goyang,KR,37.65,126.8
Sendai,JP,38.2682,140.8694
Xibeijie,CN,39.7334,98.4943
Chandigarh,IN,30.75,76.78
Voronezh,RU,51.6717,39.2106
Managua,NI,12.1364,-86.2514
Zhongwei,CN,37.5002,105.1968
Jiancheng,CN,30.38,104.53
Mersin,TR,36.8,34.6333
Shouguang,CN,36.857,118.791
Liangshi,CN,27.26,111.7442
Sao Luis,BR,-2.53,-44.3028
Jodhpur,IN,26.28,73.02
Memphis,US,35.1087,-89.9663
Matola,MZ,-25.9667,32.4667
Ogbomoso,NG,8.1333,4.25
Sanya,CN,18.2533,109.5036
Rangapukur,BD,25.5206,89.2147
Ashgabat,TM,37.9375,58.38
Enugu,NG,6.5,7.5
Linhai,CN,28.85,121.1167
Perm,RU,58.0,56.3167
Shubra al Khaymah,EG,30.1286,31.2422
Monrovia,LR,6.3133,-10.8014
Islamabad,PK,33.6931,73.0639
Xinyi,CN,22.3549,110.9468
Thu Duc,VN,10.8266,106.7609
Aqchah,AF,36.9114,66.1858
Odesa,UA,46.492,30.7081
Raipur,IN,21.2444,81.6306
Namangan,UZ,41.0011,71.6683
Changwon,KR,35.2708,128.6631
Arequipa,PE,-16.3989,-71.5369
Tshikapa,CD,-6.4167,20.8
Volgograd,RU,48.7086,44.5147
Morelia,MX,19.7683,-101.1894
Kota,IN,25.18,75.83
Quetta,PK,30.1833,67.0
Oklahoma City,US,35.4676,-97.5136
Domaa-Ahenkro,GH,7.2739,-2.8735
Bareilly,IN,28.3667,79.4306
Liaoyuan,CN,42.888,125.1447
Stockholm,SE,59.3275,18.0547
Bordeaux,FR,44.84,-0.58
Taixing,CN,32.159,120.029
Lilongwe,MW,-13.9669,33.7873
Port-au-Prince,HT,18.5425,-72.3386
Esenyurt,TR,41.0342,28.68
Pekanbaru,ID,0.5092,101.4453
Bogor,ID,-6.5966,106.7972
Ciudad Guayana,VE,8.3667,-62.65
Chiba,JP,35.6073,140.1064
Kirkuk,IQ,35.4667,44.4
Shuizhai,CN,33.4658,114.8753
Qianxi,CN,27.0087,106.0323
Hartford,US,41.7661,-72.6834
Dnipro,UA,48.4675,35.04
Baishan,CN,41.944,126.4147
Narayanganj,BD,23.6167,90.5
Gqeberha,ZA,-33.9581,25.6
Huilong,CN,31.87,121.703
Malaga,ES,36.7194,-4.42
Marrakech,MA,31.63,-8.0089
Louisville,US,38.1663,-85.6485
Cebu City,PH,10.32,123.75
Asmara,ER,15.3358,38.9411
Coimbatore,IN,11.0008,76.9633
Maceio,BR,-9.6658,-35.735
Nada,CN,19.5209,109.5808
Fangchenggang,CN,21.6867,108.3547
Solapur,IN,17.68,75.92
Freetown,SL,8.4833,-13.2331
Kaiyuan,CN,36.0193,113.86
Buffalo,US,42.9018,-78.8487
Santo Domingo Este,DO,18.4855,-69.8734
Vientiane,LA,17.98,102.63
Kermanshah,IR,34.3369,47.0911
Kibanseke Premiere,CD,-4.4419,15.395
Seberang Jaya,MY,5.3909,100.4104
Sale,MA,34.0333,-6.8
Hubli,IN,15.3502,75.1376
El Alto,BO,-16.5047,-68.1633
Cankaya,TR,39.9244,32.8856
Hwasu-dong,KR,37.1997,126.8314
Yingcheng,CN,24.21,113.401
Fort Worth,US,32.7817,-97.3474
Setagaya,JP,35.6466,139.6532
Kecioren,TR,40.0,32.8667
Luocheng,CN,22.7689,111.5697
Jerusalem,IL,31.7789,35.2256
Khartoum North,SD,15.6333,32.6333
Meishan,CN,34.167,112.844
Mushin,NG,6.5333,3.35
Trujillo,PE,-8.112,-79.0288
Kitakyushu,JP,33.8833,130.8833
Aguascalientes,MX,21.876,-102.296
Khulna,BD,22.8167,89.55
Chihuahua,MX,28.6369,-106.0769
Bridgeport,US,41.1918,-73.1954
Xin'an,CN,34.286,118.355
Mysore,IN,12.3086,76.6531
Kashgar,CN,39.4681,75.9938
Songnam,KR,37.4333,127.15
New Orleans,US,30.0687,-89.9288
Trichinopoly,IN,10.7903,78.7047
Cartagena,CO,10.4,-75.5
Qingzhou,CN,36.6853,118.4796
Naples,IT,40.8358,14.2486
Santiago del Estero,AR,-27.7833,-64.2667
Naucalpan de Juarez,MX,19.4753,-99.2378
Masbate,PH,12.27,123.58
Owerri,NG,5.485,7.035
Taishan,CN,22.252,112.794
Jiaozhou,CN,36.2647,120.0334
Wuchuan,CN,21.441,110.779
Wafangdian,CN,39.6271,121.9796
La Plata,AR,-34.9211,-57.9544
Bobo-Dioulasso,BF,11.1833,-4.2833
Ad Dammam,SA,26.4333,50.1
Hanchuan,CN,30.6667,113.8333
Quzhou,CN,28.9702,118.8593
Donetsk,UA,48.0028,37.8053
Ashmun,EG,30.2974,30.9764
Bunia,CD,1.5667,30.25
Wuchang,CN,44.924,127.158
Sao Goncalo,BR,-22.8269,-43.0539
Hengzhou,CN,22.6799,109.2614
Feicheng,CN,36.1861,116.7719
Bucaramanga,CO,7.1333,-73.0
Cazenga,AO,-8.8214,13.2911
Merida,MX,20.9667,-89.6167
Hegang,CN,47.3501,130.298
Osmangazi,TR,40.1983,29.06
Moradabad,IN,28.8319,78.7764
Bangui,CF,4.3733,18.5628
Abeokuta,NG,7.1608,3.3483
Cancun,MX,21.1606,-86.8475
Zaoyang,CN,32.129,112.772
Dongtai,CN,32.795,120.519
Antipolo,PH,14.5842,121.1763
Taguig City,PH,14.52,121.05
Tabuk,SA,28.3972,36.5789
Xishan,CN,27.6461,113.497
Zhoushan,CN,29.9856,122.2074
Panama City,PA,8.9711,-79.5347
Tucson,US,32.1541,-110.8787
Yichun,CN,47.728,128.841
As Sulaymaniyah,IQ,35.55,45.4333
Klang,MY,3.0223,101.5481
Tiruppur,IN,11.1085,77.3411
Marseille,FR,43.2964,5.37
Gurgaon,IN,28.456,77.029
Yangchun,CN,22.1704,111.7916
Ar Ramadi,IQ,33.4258,43.2992
Hai'an,CN,32.535,120.563
Jalandhar,IN,31.326,75.5762
Daye,CN,30.0961,114.9804
Zhongxiang,CN,31.168,112.588
Gaomi,CN,36.3833,119.75
Teresina,BR,-5.0903,-42.8167
Lhasa,CN,29.6534,91.1719
Ipoh,MY,4.6,101.065
Saltillo,MX,25.4231,-100.9919
Aden,YE,12.8,45.0333
El Paso,US,31.8476,-106.43
Gongzhuling,CN,43.5053,124.8224
Lianyuan,CN,27.692,111.664
Ikeja,NG,6.6,3.35
Tyumen,RU,57.15,65.5333
Cochabamba,BO,-17.3883,-66.1597
Portsmouth,GB,50.8058,-1.0872
Southampton,GB,50.9025,-1.4042
Hermosillo,MX,29.0989,-110.9542
Cheongju,KR,36.6333,127.4833
Shache,CN,38.4261,77.25
Thanh Hoa,VN,19.8075,105.7764
Macheng,CN,31.173,115.008
Akure,NG,7.25,5.195
Ilorin,NG,8.5,4.55
Erbil,IQ,36.1911,44.0094
Kathmandu,NP,27.71,85.32
Turin,IT,45.0792,7.6761
Anqiu,CN,36.478,119.219
Yuci,CN,37.6823,112.7281
Dehui,CN,44.535,125.703
Pietermaritzburg,ZA,-29.6167,30.3833
Durban,ZA,-29.8833,31.05
Saratov,RU,51.53,46.035
Bhubaneshwar,IN,20.27,85.84
Yushu,CN,44.826,126.55
Joao Pessoa,BR,-7.12,-34.88
Samarinda,ID,-0.5,117.1378
Omaha,US,41.2627,-96.0529
Qingping,CN,34.539,113.391
Rongjiawan,CN,29.15,113.1024
Weichanglu,CN,37.1792,119.9333
Sakai,JP,34.5733,135.4831
Eskisehir,TR,39.7767,30.5206
Renqiu,CN,38.686,116.084
Wutong,CN,30.6333,120.5333
Barcelona,VE,10.1403,-64.6833
Wu'an,CN,36.697,114.204
Sao Bernardo do Campo,BR,-23.6939,-46.565
McAllen,US,26.2252,-98.2467
Narela,IN,28.85,77.1
Bhayandar,IN,19.29,72.85
Culiacan,MX,24.8069,-107.3939
N'Djamena,TD,12.1053,15.0447
Xiashi,CN,30.5333,120.6833
Cucuta,CO,7.8942,-72.5039
Danyang,CN,32.0,119.586
Dongyang,CN,29.2667,120.2167
Krakow,PL,50.0614,19.9372
Oran,DZ,35.6969,-0.6331
Pasig City,PH,14.5605,121.0765
Thessaloniki,GR,40.6403,22.9356
Blantyre,MW,-15.7861,35.0058
Palermo,CO,2.8917,-75.4375
Qamdo,CN,31.143,97.17
Karimnagar,IN,18.4386,79.1288
Libreville,GA,0.3901,9.4544
Hejian,CN,38.4466,116.0995
Seyhan,TR,36.9831,35.3328
Laiyang,CN,36.9758,120.7136
Queretaro,MX,20.5875,-100.3928
Wuxi,CN,26.58,111.841
Yiyang,CN,26.4221,112.3999
Niigata,JP,37.9161,139.0364
Vinh,VN,18.6667,105.6667
Puxi,CN,35.2125,114.735
Hempstead,US,40.6629,-73.6089
Hamamatsu,JP,34.7108,137.7275
Zijinglu,CN,34.7667,112.9667
Kumila,PK,35.25,73.5
Xingyi,CN,25.092,104.8955
Xingcheng,CN,24.1347,115.73
Birmingham,US,33.5279,-86.7971
Ailan Mubage,CN,43.908,81.2777
Lubango,AO,-14.9167,13.5
Frankfurt,DE,50.1106,8.6822
Homs,SY,34.7319,36.7181
Bilbao,ES,43.2569,-2.9236
San Luis Potosi,MX,22.1511,-100.9761
Bucheon,KR,37.5,126.7833
Fuyang,CN,30.0553,119.95
Korla,CN,41.7259,86.1746
Khujand,TJ,40.2833,69.6333
Hamhung,KP,39.9167,127.5333
Erzurum,TR,39.9086,41.2769
Albuquerque,US,35.1054,-106.6465
Zagreb,HR,45.8131,15.9772
Al `Ayn,AE,24.2075,55.7447
Dodoma,TZ,-6.1731,35.7419
Pikine,SN,14.744,-17.4021
Patiala,IN,30.34,76.38
Bahawalpur,PK,29.3956,71.6836
Qingnian,CN,36.8494,115.7061
Sanhe,CN,40.0167,117.0833
Kaduna,NG,10.5167,7.4333
Winnipeg,CA,49.8844,-97.1464
Baardheere,SO,2.3447,42.2764
Shishgarh,IN,28.72,79.32
Leping,CN,28.978,117.152
Colombo,LK,6.9167,79.8333
Nerima,JP,35.7356,139.6517
Natal,BR,-5.795,-35.2089
Lichuan,CN,30.291,108.9364
Pendik,TR,40.8747,29.235
Gdansk,PL,54.3475,18.6453
Licheng,CN,31.4306,119.4788
Santo Andre,BR,-23.6533,-46.528
Andijon,UZ,40.7833,72.3333
Gaalkacyo,SO,6.7697,47.4308
Ota-ku,JP,35.5614,139.7161
Thiruvananthapuram,IN,8.5241,76.9366
Nampula,MZ,-15.1167,39.2667
Zhuanghe,CN,39.681,122.967
Kyaukse,MM,21.6131,96.1303
Tulsa,US,36.1283,-95.9042
Chengguan,CN,35.4623,113.8054
Bagcilar,TR,41.0344,28.8564
Bouake,CI,7.6833,-5.0331
Cabinda,AO,-5.56,12.19
Kumamoto,JP,32.8031,130.7078
Kerman,IR,30.2625,57.0575
Lingbao Chengguanzhen,CN,34.5176,110.8942
Orumiyeh,IR,37.5439,45.0647
Quebec City,CA,46.8139,-71.2081
Taihe,CN,30.871,105.388
Yanggok,KR,37.6333,127.2167
Zhongba,CN,31.771,104.755
Osogbo,NG,7.7667,4.5667
Sizhan,CN,38.9846,106.3828
Suohe,CN,34.7833,113.35
Xiangxiang,CN,27.7186,112.5502
Hamilton,CA,43.2567,-79.8692
Songyang,CN,34.4553,113.0253
Cagayan de Oro,PH,8.48,124.65
Qian'an,CN,39.999,118.701
Shuangqiao,CN,35.067,112.602
Chaohucun,CN,31.6244,117.8902
Manama,BH,26.2233,50.5875
Zouping,CN,36.863,117.743
Charleston,US,32.8168,-79.9687
Uvira,CD,-3.4,29.15
Durgapur,IN,23.55,87.32
An Najaf,IQ,32.029,44.3396
Fresno,US,36.783,-119.7939
Cencheng,CN,22.9167,111.0
Umraniye,TR,41.0311,29.1081
Sorocaba,BR,-23.5019,-47.4578
Guli,CN,28.9,120.0333
Sagamihara,JP,35.5667,139.3667
Laixi,CN,36.8667,120.5333
Okayama,JP,34.65,133.9167
Concepcion,CL,-36.8282,-73.0514
San Pedro Sula,HN,15.5062,-88.0249
Mississauga,CA,43.6,-79.65
Changsha,CN,22.3773,112.6982
Lviv,UA,49.8425,24.0322
Shihezi,CN,44.3054,86.0804
Valenzuela,PH,14.7,120.98
Huambo,AO,-12.7767,15.7347
Xichang,CN,27.8944,102.2644
Guangshui,CN,31.617,113.826
Zaporizhzhia,UA,47.85,35.1175
Bhiwandi,IN,19.2967,73.0631
Gaoyou,CN,32.845,119.508
Chengxiang,CN,31.564,121.174
Bhilwara,IN,25.35,74.63
Oslo,NO,59.9133,10.7389
George Town,MY,5.4136,100.3294
Bristol,GB,51.4536,-2.5975
Zunhua,CN,40.189,117.966
Saharanpur,IN,29.9639,77.5458
Yenimahalle,TR,39.9719,32.8119
Warangal,IN,17.9689,79.5941
Nampo,KP,38.7356,125.4089
Dasmarinas,PH,14.33,120.94
Shiliguri,IN,26.71,88.43
Boosaaso,SO,11.28,49.18
Parachinar,PK,33.9,70.1
Latakia,SY,35.54,35.78
Tongchuan,CN,34.897,108.945
Xindi,CN,29.827,113.476
Edogawa,JP,35.7,139.8833
General Santos,PH,6.12,125.17
Hamah,SY,35.1503,36.73
Rochester,US,43.168,-77.6162
Bauchi,NG,10.5,10.0
Salem,IN,11.65,78.15
Sinnuris,EG,29.4072,30.8667
Cocody,CI,5.3351,-4.0039
Lokoja,NG,7.8019,6.7442
Guadalupe,MX,25.6775,-100.2597
Selcuklu,TR,37.8814,32.4922
Karbala',IQ,32.6167,44.0333
Borvayeh-ye Al Bu `Aziz,IR,31.6283,48.6147
City of Paranaque,PH,14.5008,120.9915
Taihecun,CN,45.771,131.003
Mamak,TR,39.9422,32.9231
Jianshe,CN,34.2137,113.7629
Zaragoza,ES,41.65,-0.8833
Shishi,CN,24.7167,118.7
Shizuoka,JP,34.9756,138.3828
Agege,NG,6.6219,3.3258
Mar del Plata,AR,-38.0,-57.55
Adachi,JP,35.7833,139.8
Pontianak,ID,-0.0206,109.3414
Rasht,IR,37.2744,49.5889
Xigaze,CN,29.25,88.8833
Cotonou,BJ,6.3667,2.4333
Tasikmalaya,ID,-7.3161,108.1975
Kochi,IN,9.9312,76.2673
Soledad,CO,10.9167,-74.75
Shanhu,CN,29.6,120.8167
Gothenburg,SE,57.7075,11.9675
Acapulco de Juarez,MX,16.8636,-99.8825
Gorakhpur,IN,26.7637,83.4039
Bahar,IR,34.9078,48.4394
Wroclaw,PL,51.11,17.0325
Murcia,ES,37.9861,-1.1303
Pinghu,CN,30.7,121.0167
Guankou,CN,30.988,103.647
Lodz,PL,51.7769,19.4547
Yatou,CN,37.1653,122.4867
Denpasar,ID,-8.6717,115.2339
Guntur,IN,16.3008,80.4428
Tolyatti,RU,53.5089,49.4222
Dayton,US,39.7805,-84.2003
Ch'ongjin,KP,41.7833,129.7667
Zhaodong,CN,46.051,125.962
Puyang Chengguanzhen,CN,35.7004,114.98
Bulawayo,ZW,-20.17,28.58
Aracaju,BR,-10.9111,-37.0717
Bacoor,PH,14.4624,120.9645
Rotterdam,NL,51.92,4.48
Tlaquepaque,MX,20.6167,-103.3167
Villavicencio,CO,4.15,-73.6333
Campo Grande,BR,-20.4686,-54.6222
Jingcheng,CN,32.009,120.263
Makhachkala,RU,42.9825,47.505
Banjarmasin,ID,-3.32,114.5925
Kitwe,ZM,-12.8167,28.2
Catia La Mar,VE,10.6,-67.0333
Nneyi-Umuleri,NG,6.3333,6.8333
Al Hufuf,SA,25.3608,49.5997
Dali,CN,25.6811,100.3003
Jalingo,NG,8.9,11.3667
Sargodha,PK,32.0836,72.6711
Karaikandi,IN,24.8309,92.6143
Ch'onan,KR,36.81,127.1475
Brampton,CA,43.6833,-79.7667
Cape Coral,US,26.6443,-81.9957
Haldwani,IN,29.22,79.52
Abomey-Calavi,BJ,6.4486,2.3556
Yildirim,TR,40.11,29.0821
Dhulia,IN,20.8997,74.7697
Zhongshu,CN,27.7919,106.4013
Durango,MX,24.025,-104.6675
Songzi,CN,30.174,111.757
Tondo,PH,14.617,120.967
Dayrut,EG,27.5564,30.8106
Tlalnepantla,MX,19.5367,-99.1947
Xiping,CN,25.6005,103.8166
Osasco,BR,-23.5328,-46.7919
Hue,VN,16.4619,107.5955
San Jose del Monte,PH,14.8139,121.0453
Denizli,TR,37.7833,29.0964
Maturin,VE,9.75,-63.183
Honcho,JP,35.6946,139.9826
Wuxue,CN,29.844,115.561
Bhavnagar,IN,21.76,72.15
Jinghong,CN,22.009,100.797
Wugang,CN,26.7266,110.6319
Sha Tin,HK,22.3802,114.1898
Provo,US,40.2457,-111.6457
Chisinau,MD,47.0228,28.8353
Petaling Jaya,MY,3.0833,101.65
Colorado Springs,US,38.8674,-104.7605
Tallinn,EE,59.4372,24.7453
Noida,IN,28.57,77.32
Las Palmas,ES,28.1258,-15.4353
Mission Viejo,US,33.6096,-117.6551
Bhangar,IN,22.58,88.42
Allentown,US,40.5961,-75.4756
Benghazi,LY,32.1167,20.0667
Chuxiong,CN,25.033,101.5459
Dusseldorf,DE,51.2256,6.7767
Palermo,IT,38.1157,13.3613
Baton Rouge,US,30.442,-91.1311
Makati City,PH,14.5567,121.0214
Ndola,ZM,-12.9689,28.6325
Tukh,EG,30.3549,31.2011
Glasgow,GB,55.8611,-4.25
Bazal'tove,UA,50.6765,26.16
Al Qatif,SA,26.5196,50.0115
Bhilai,IN,21.21,81.38
Mangalore,IN,12.8717,74.8425
Kaihua,CN,23.387,104.233
Irkutsk,RU,52.2892,104.28
Ogden,US,41.2279,-111.9682
Meilan,CN,19.999,110.403
Ansan,KR,37.3167,126.8333
Barnaul,RU,53.3486,83.7764
Bazhou,CN,39.1333,116.3833
